date,store_id,store_profile,sku_id,price_tier,mrp_inr,units_sold,revenue_inr,is_festive_day,festival_name
2025-12-16,BLR-04,Flagship,SKU-034,Mid,47500,1,47500.0,False,
2025-12-16,BLR-04,Flagship,SKU-035,Mid,48500,2,97000.0,False,
2025-12-16,BLR-04,Flagship,SKU-036,Mid,49000,3,147000.0,False,
2025-12-16,BLR-04,Flagship,SKU-037,Mid,33000,3,99000.0,False,
2025-12-16,BLR-04,Flagship,SKU-038,Mid,27000,1,27000.0,False,
2025-12-16,BLR-04,Flagship,SKU-039,Mid,22000,4,88000.0,False,
2025-12-16,BLR-04,Flagship,SKU-041,Budget,6000,1,6000.0,False,
2025-12-16,BLR-04,Flagship,SKU-047,Budget,9000,1,9000.0,False,
2025-12-16,BLR-04,Flagship,SKU-050,Budget,10500,1,10500.0,False,
2025-12-16,BLR-04,Flagship,SKU-055,Budget,13000,1,13000.0,False,
2025-12-16,BLR-05,Flagship,SKU-004,Flagship,75000,1,75000.0,False,
2025-12-16,BLR-05,Flagship,SKU-005,Flagship,82000,1,82000.0,False,
2025-12-16,BLR-05,Flagship,SKU-006,Flagship,90000,3,270000.0,False,
2025-12-16,BLR-05,Flagship,SKU-007,Flagship,95000,4,380000.0,False,
2025-12-16,BLR-05,Flagship,SKU-009,Flagship,115000,3,345000.0,False,
2025-12-16,BLR-05,Flagship,SKU-011,Flagship,135000,1,135000.0,False,
2025-12-16,BLR-05,Flagship,SKU-013,Flagship,145000,1,145000.0,False,
2025-12-16,BLR-05,Flagship,SKU-014,Flagship,148000,5,740000.0,False,
2025-12-16,BLR-05,Flagship,SKU-015,Flagship,150000,2,300000.0,False,
2025-12-16,BLR-05,Flagship,SKU-018,Mid,18500,2,37000.0,False,
2025-12-16,BLR-05,Flagship,SKU-019,Mid,20000,2,40000.0,False,
2025-12-16,BLR-05,Flagship,SKU-021,Mid,23000,1,23000.0,False,
2025-12-16,BLR-05,Flagship,SKU-022,Mid,24500,5,122500.0,False,
2025-12-16,BLR-05,Flagship,SKU-026,Mid,32000,1,32000.0,False,
2025-12-16,BLR-05,Flagship,SKU-027,Mid,34000,1,34000.0,False,
2025-12-16,BLR-05,Flagship,SKU-028,Mid,36000,1,36000.0,False,
2025-12-16,BLR-05,Flagship,SKU-029,Mid,38000,1,38000.0,False,
2025-12-16,BLR-05,Flagship,SKU-030,Mid,40000,1,40000.0,False,
2025-12-16,BLR-05,Flagship,SKU-031,Mid,42000,4,168000.0,False,
2025-12-16,BLR-05,Flagship,SKU-032,Mid,44000,3,132000.0,False,
2025-12-16,BLR-05,Flagship,SKU-034,Mid,47500,2,95000.0,False,
2025-12-16,BLR-05,Flagship,SKU-035,Mid,48500,2,97000.0,False,
2025-12-16,BLR-05,Flagship,SKU-037,Mid,33000,1,33000.0,False,
2025-12-16,BLR-05,Flagship,SKU-045,Budget,8000,1,8000.0,False,
2025-12-16,BLR-05,Flagship,SKU-050,Budget,10500,1,10500.0,False,
2025-12-16,BLR-05,Flagship,SKU-054,Budget,12500,1,12500.0,False,
2025-12-16,BLR-05,Flagship,SKU-055,Budget,13000,2,26000.0,False,
2025-12-16,BLR-06,Flagship,SKU-002,Flagship,62000,2,124000.0,False,
2025-12-16,BLR-06,Flagship,SKU-003,Flagship,68000,1,68000.0,False,
2025-12-16,BLR-06,Flagship,SKU-005,Flagship,82000,1,82000.0,False,
2025-12-16,BLR-06,Flagship,SKU-006,Flagship,90000,2,180000.0,False,
2025-12-16,BLR-06,Flagship,SKU-007,Flagship,95000,2,190000.0,False,
2025-12-16,BLR-06,Flagship,SKU-009,Flagship,115000,3,345000.0,False,
2025-12-16,BLR-06,Flagship,SKU-010,Flagship,125000,1,125000.0,False,
2025-12-16,BLR-06,Flagship,SKU-011,Flagship,135000,2,270000.0,False,
2025-12-16,BLR-06,Flagship,SKU-012,Flagship,140000,1,140000.0,False,
2025-12-16,BLR-06,Flagship,SKU-013,Flagship,145000,1,145000.0,False,
2025-12-16,BLR-06,Flagship,SKU-016,Mid,15500,2,31000.0,False,
2025-12-16,BLR-06,Flagship,SKU-019,Mid,20000,1,20000.0,False,
2025-12-16,BLR-06,Flagship,SKU-021,Mid,23000,2,46000.0,False,
2025-12-16,BLR-06,Flagship,SKU-022,Mid,24500,1,24500.0,False,
2025-12-16,BLR-06,Flagship,SKU-024,Mid,28000,2,56000.0,False,
2025-12-16,BLR-06,Flagship,SKU-025,Mid,30000,2,60000.0,False,
2025-12-16,BLR-06,Flagship,SKU-027,Mid,34000,1,34000.0,False,
2025-12-16,BLR-06,Flagship,SKU-028,Mid,36000,2,72000.0,False,
2025-12-16,BLR-06,Flagship,SKU-029,Mid,38000,1,38000.0,False,
2025-12-16,BLR-06,Flagship,SKU-030,Mid,40000,1,40000.0,False,
2025-12-16,BLR-06,Flagship,SKU-032,Mid,44000,1,44000.0,False,
2025-12-16,BLR-06,Flagship,SKU-033,Mid,46000,2,92000.0,False,
2025-12-16,BLR-06,Flagship,SKU-034,Mid,47500,1,47500.0,False,
2025-12-16,BLR-06,Flagship,SKU-036,Mid,49000,2,98000.0,False,
2025-12-16,BLR-06,Flagship,SKU-037,Mid,33000,1,33000.0,False,
2025-12-16,BLR-06,Flagship,SKU-040,Mid,19000,1,19000.0,False,
2025-12-16,BLR-06,Flagship,SKU-053,Budget,12000,1,12000.0,False,
2025-12-16,BLR-06,Flagship,SKU-055,Budget,13000,1,13000.0,False,
2025-12-16,BLR-06,Flagship,SKU-059,Budget,14800,1,14800.0,False,
2025-12-16,BLR-07,Flagship,SKU-002,Flagship,62000,1,62000.0,False,
2025-12-16,BLR-07,Flagship,SKU-003,Flagship,68000,1,68000.0,False,
2025-12-16,BLR-07,Flagship,SKU-004,Flagship,75000,1,75000.0,False,
2025-12-16,BLR-07,Flagship,SKU-005,Flagship,82000,1,82000.0,False,
2025-12-16,BLR-07,Flagship,SKU-007,Flagship,95000,1,95000.0,False,
2025-12-16,BLR-07,Flagship,SKU-009,Flagship,115000,1,115000.0,False,
2025-12-16,BLR-07,Flagship,SKU-010,Flagship,125000,1,125000.0,False,
2025-12-16,BLR-07,Flagship,SKU-011,Flagship,135000,3,405000.0,False,
2025-12-16,BLR-07,Flagship,SKU-012,Flagship,140000,2,280000.0,False,
2025-12-16,BLR-07,Flagship,SKU-013,Flagship,145000,2,290000.0,False,
2025-12-16,BLR-07,Flagship,SKU-014,Flagship,148000,3,444000.0,False,
2025-12-16,BLR-07,Flagship,SKU-015,Flagship,150000,1,150000.0,False,
2025-12-16,BLR-07,Flagship,SKU-017,Mid,17000,1,17000.0,False,
2025-12-16,BLR-07,Flagship,SKU-020,Mid,21500,2,43000.0,False,
2025-12-16,BLR-07,Flagship,SKU-021,Mid,23000,2,46000.0,False,
2025-12-16,BLR-07,Flagship,SKU-024,Mid,28000,1,28000.0,False,
2025-12-16,BLR-07,Flagship,SKU-025,Mid,30000,2,60000.0,False,
2025-12-16,BLR-07,Flagship,SKU-026,Mid,32000,1,32000.0,False,
2025-12-16,BLR-07,Flagship,SKU-030,Mid,40000,1,40000.0,False,
2025-12-16,BLR-07,Flagship,SKU-032,Mid,44000,1,44000.0,False,
2025-12-16,BLR-07,Flagship,SKU-034,Mid,47500,1,47500.0,False,
2025-12-16,BLR-07,Flagship,SKU-035,Mid,48500,3,145500.0,False,
2025-12-16,BLR-07,Flagship,SKU-038,Mid,27000,2,54000.0,False,
2025-12-16,BLR-07,Flagship,SKU-039,Mid,22000,1,22000.0,False,
2025-12-16,BLR-07,Flagship,SKU-045,Budget,8000,1,8000.0,False,
2025-12-16,BLR-07,Flagship,SKU-054,Budget,12500,1,12500.0,False,
2025-12-16,BLR-07,Flagship,SKU-058,Budget,14500,1,14500.0,False,
2025-12-16,BLR-08,Tier2_Hub,SKU-002,Flagship,62000,1,62000.0,False,
2025-12-16,BLR-08,Tier2_Hub,SKU-006,Flagship,90000,1,90000.0,False,
2025-12-16,BLR-08,Tier2_Hub,SKU-010,Flagship,125000,2,250000.0,False,
2025-12-16,BLR-08,Tier2_Hub,SKU-011,Flagship,135000,1,135000.0,False,
2025-12-16,BLR-08,Tier2_Hub,SKU-016,Mid,15500,2,31000.0,False,
2025-12-16,BLR-08,Tier2_Hub,SKU-017,Mid,17000,2,34000.0,False,
2025-12-16,BLR-08,Tier2_Hub,SKU-022,Mid,24500,2,49000.0,False,
2025-12-16,BLR-08,Tier2_Hub,SKU-023,Mid,26000,2,52000.0,False,
2025-12-16,BLR-08,Tier2_Hub,SKU-025,Mid,30000,1,30000.0,False,
2025-12-16,BLR-08,Tier2_Hub,SKU-027,Mid,34000,1,34000.0,False,
2025-12-16,BLR-08,Tier2_Hub,SKU-028,Mid,36000,1,36000.0,False,
2025-12-16,BLR-08,Tier2_Hub,SKU-029,Mid,38000,1,38000.0,False,
2025-12-16,BLR-08,Tier2_Hub,SKU-031,Mid,42000,1,42000.0,False,
2025-12-16,BLR-08,Tier2_Hub,SKU-036,Mid,49000,1,49000.0,False,
2025-12-16,BLR-08,Tier2_Hub,SKU-037,Mid,33000,3,99000.0,False,
2025-12-16,BLR-08,Tier2_Hub,SKU-039,Mid,22000,2,44000.0,False,
2025-12-16,BLR-08,Tier2_Hub,SKU-040,Mid,19000,2,38000.0,False,
2025-12-16,BLR-08,Tier2_Hub,SKU-041,Budget,6000,1,6000.0,False,
2025-12-16,BLR-08,Tier2_Hub,SKU-042,Budget,6500,3,19500.0,False,
2025-12-16,BLR-08,Tier2_Hub,SKU-043,Budget,7000,1,7000.0,False,
2025-12-16,BLR-08,Tier2_Hub,SKU-045,Budget,8000,3,24000.0,False,
2025-12-16,BLR-08,Tier2_Hub,SKU-047,Budget,9000,2,18000.0,False,
2025-12-16,BLR-08,Tier2_Hub,SKU-048,Budget,9500,2,19000.0,False,
2025-12-16,BLR-08,Tier2_Hub,SKU-049,Budget,10000,2,20000.0,False,
2025-12-16,BLR-08,Tier2_Hub,SKU-050,Budget,10500,1,10500.0,False,
2025-12-16,BLR-08,Tier2_Hub,SKU-051,Budget,11000,1,11000.0,False,
2025-12-16,BLR-08,Tier2_Hub,SKU-052,Budget,11500,2,23000.0,False,
2025-12-16,BLR-08,Tier2_Hub,SKU-053,Budget,12000,2,24000.0,False,
2025-12-16,BLR-08,Tier2_Hub,SKU-054,Budget,12500,3,37500.0,False,
2025-12-16,BLR-08,Tier2_Hub,SKU-055,Budget,13000,3,39000.0,False,
2025-12-16,BLR-08,Tier2_Hub,SKU-056,Budget,13500,2,27000.0,False,
2025-12-16,BLR-08,Tier2_Hub,SKU-058,Budget,14500,2,29000.0,False,
2025-12-16,BLR-08,Tier2_Hub,SKU-059,Budget,14800,1,14800.0,False,
2025-12-16,BLR-08,Tier2_Hub,SKU-060,Budget,15000,1,15000.0,False,
2025-12-16,T2-H01,Tier2_Hub,SKU-003,Flagship,68000,1,68000.0,False,
2025-12-16,T2-H01,Tier2_Hub,SKU-007,Flagship,95000,1,95000.0,False,
2025-12-16,T2-H01,Tier2_Hub,SKU-010,Flagship,125000,1,125000.0,False,
2025-12-16,T2-H01,Tier2_Hub,SKU-013,Flagship,145000,1,145000.0,False,
2025-12-16,T2-H01,Tier2_Hub,SKU-015,Flagship,150000,1,150000.0,False,
2025-12-16,T2-H01,Tier2_Hub,SKU-016,Mid,15500,1,15500.0,False,
2025-12-16,T2-H01,Tier2_Hub,SKU-017,Mid,17000,1,17000.0,False,
2025-12-16,T2-H01,Tier2_Hub,SKU-019,Mid,20000,3,60000.0,False,
2025-12-16,T2-H01,Tier2_Hub,SKU-021,Mid,23000,1,23000.0,False,
2025-12-16,T2-H01,Tier2_Hub,SKU-022,Mid,24500,1,24500.0,False,
2025-12-16,T2-H01,Tier2_Hub,SKU-023,Mid,26000,2,52000.0,False,
2025-12-16,T2-H01,Tier2_Hub,SKU-024,Mid,28000,3,84000.0,False,
2025-12-16,T2-H01,Tier2_Hub,SKU-026,Mid,32000,1,32000.0,False,
2025-12-16,T2-H01,Tier2_Hub,SKU-030,Mid,40000,2,80000.0,False,
2025-12-16,T2-H01,Tier2_Hub,SKU-031,Mid,42000,2,84000.0,False,
2025-12-16,T2-H01,Tier2_Hub,SKU-032,Mid,44000,1,44000.0,False,
2025-12-16,T2-H01,Tier2_Hub,SKU-034,Mid,47500,1,47500.0,False,
2025-12-16,T2-H01,Tier2_Hub,SKU-035,Mid,48500,1,48500.0,False,
2025-12-16,T2-H01,Tier2_Hub,SKU-036,Mid,49000,1,49000.0,False,
2025-12-16,T2-H01,Tier2_Hub,SKU-037,Mid,33000,3,99000.0,False,
2025-12-16,T2-H01,Tier2_Hub,SKU-038,Mid,27000,2,54000.0,False,
2025-12-16,T2-H01,Tier2_Hub,SKU-039,Mid,22000,1,22000.0,False,
2025-12-16,T2-H01,Tier2_Hub,SKU-040,Mid,19000,2,38000.0,False,
2025-12-16,T2-H01,Tier2_Hub,SKU-041,Budget,6000,6,36000.0,False,
2025-12-16,T2-H01,Tier2_Hub,SKU-042,Budget,6500,1,6500.0,False,
2025-12-16,T2-H01,Tier2_Hub,SKU-043,Budget,7000,1,7000.0,False,
2025-12-16,T2-H01,Tier2_Hub,SKU-044,Budget,7500,1,7500.0,False,
2025-12-16,T2-H01,Tier2_Hub,SKU-047,Budget,9000,2,18000.0,False,
2025-12-16,T2-H01,Tier2_Hub,SKU-048,Budget,9500,1,9500.0,False,
2025-12-16,T2-H01,Tier2_Hub,SKU-049,Budget,10000,3,30000.0,False,
2025-12-16,T2-H01,Tier2_Hub,SKU-050,Budget,10500,1,10500.0,False,
2025-12-16,T2-H01,Tier2_Hub,SKU-051,Budget,11000,1,11000.0,False,
2025-12-16,T2-H01,Tier2_Hub,SKU-053,Budget,12000,1,12000.0,False,
2025-12-16,T2-H01,Tier2_Hub,SKU-054,Budget,12500,4,50000.0,False,
2025-12-16,T2-H01,Tier2_Hub,SKU-055,Budget,13000,1,13000.0,False,
2025-12-16,T2-H01,Tier2_Hub,SKU-056,Budget,13500,1,13500.0,False,
2025-12-16,T2-H01,Tier2_Hub,SKU-057,Budget,14000,1,14000.0,False,
2025-12-16,T2-H01,Tier2_Hub,SKU-058,Budget,14500,2,29000.0,False,
2025-12-16,T2-H01,Tier2_Hub,SKU-059,Budget,14800,3,44400.0,False,
2025-12-16,T2-H01,Tier2_Hub,SKU-060,Budget,15000,1,15000.0,False,
2025-12-16,T2-H02,Tier2_Hub,SKU-005,Flagship,82000,1,82000.0,False,
2025-12-16,T2-H02,Tier2_Hub,SKU-007,Flagship,95000,1,95000.0,False,
2025-12-16,T2-H02,Tier2_Hub,SKU-013,Flagship,145000,1,145000.0,False,
2025-12-16,T2-H02,Tier2_Hub,SKU-015,Flagship,150000,1,150000.0,False,
2025-12-16,T2-H02,Tier2_Hub,SKU-016,Mid,15500,1,15500.0,False,
2025-12-16,T2-H02,Tier2_Hub,SKU-017,Mid,17000,2,34000.0,False,
2025-12-16,T2-H02,Tier2_Hub,SKU-018,Mid,18500,2,37000.0,False,
2025-12-16,T2-H02,Tier2_Hub,SKU-019,Mid,20000,1,20000.0,False,
2025-12-16,T2-H02,Tier2_Hub,SKU-020,Mid,21500,2,43000.0,False,
2025-12-16,T2-H02,Tier2_Hub,SKU-021,Mid,23000,1,23000.0,False,
2025-12-16,T2-H02,Tier2_Hub,SKU-023,Mid,26000,1,26000.0,False,
2025-12-16,T2-H02,Tier2_Hub,SKU-024,Mid,28000,2,56000.0,False,
2025-12-16,T2-H02,Tier2_Hub,SKU-025,Mid,30000,1,30000.0,False,
2025-12-16,T2-H02,Tier2_Hub,SKU-027,Mid,34000,3,102000.0,False,
2025-12-16,T2-H02,Tier2_Hub,SKU-028,Mid,36000,3,108000.0,False,
2025-12-16,T2-H02,Tier2_Hub,SKU-030,Mid,40000,1,40000.0,False,
2025-12-16,T2-H02,Tier2_Hub,SKU-031,Mid,42000,3,126000.0,False,
2025-12-16,T2-H02,Tier2_Hub,SKU-032,Mid,44000,2,88000.0,False,
2025-12-16,T2-H02,Tier2_Hub,SKU-033,Mid,46000,3,138000.0,False,
2025-12-16,T2-H02,Tier2_Hub,SKU-035,Mid,48500,1,48500.0,False,
2025-12-16,T2-H02,Tier2_Hub,SKU-037,Mid,33000,4,132000.0,False,
2025-12-16,T2-H02,Tier2_Hub,SKU-038,Mid,27000,2,54000.0,False,
2025-12-16,T2-H02,Tier2_Hub,SKU-039,Mid,22000,2,44000.0,False,
2025-12-16,T2-H02,Tier2_Hub,SKU-040,Mid,19000,6,114000.0,False,
2025-12-16,T2-H02,Tier2_Hub,SKU-041,Budget,6000,2,12000.0,False,
2025-12-16,T2-H02,Tier2_Hub,SKU-042,Budget,6500,1,6500.0,False,
2025-12-16,T2-H02,Tier2_Hub,SKU-043,Budget,7000,3,21000.0,False,
2025-12-16,T2-H02,Tier2_Hub,SKU-046,Budget,8500,8,68000.0,False,
2025-12-16,T2-H02,Tier2_Hub,SKU-047,Budget,9000,1,9000.0,False,
2025-12-16,T2-H02,Tier2_Hub,SKU-049,Budget,10000,3,30000.0,False,
2025-12-16,T2-H02,Tier2_Hub,SKU-050,Budget,10500,2,21000.0,False,
2025-12-16,T2-H02,Tier2_Hub,SKU-051,Budget,11000,2,22000.0,False,
2025-12-16,T2-H02,Tier2_Hub,SKU-052,Budget,11500,1,11500.0,False,
2025-12-16,T2-H02,Tier2_Hub,SKU-053,Budget,12000,1,12000.0,False,
2025-12-16,T2-H02,Tier2_Hub,SKU-054,Budget,12500,1,12500.0,False,
2025-12-16,T2-H02,Tier2_Hub,SKU-055,Budget,13000,3,39000.0,False,
2025-12-16,T2-H02,Tier2_Hub,SKU-056,Budget,13500,1,13500.0,False,
2025-12-16,T2-H02,Tier2_Hub,SKU-058,Budget,14500,3,43500.0,False,
2025-12-16,T2-H02,Tier2_Hub,SKU-059,Budget,14800,3,44400.0,False,
2025-12-16,T2-H02,Tier2_Hub,SKU-060,Budget,15000,1,15000.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-002,Flagship,62000,2,124000.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-006,Flagship,90000,1,90000.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-008,Flagship,105000,1,105000.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-011,Flagship,135000,1,135000.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-015,Flagship,150000,1,150000.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-016,Mid,15500,1,15500.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-017,Mid,17000,1,17000.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-018,Mid,18500,1,18500.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-019,Mid,20000,2,40000.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-020,Mid,21500,1,21500.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-021,Mid,23000,4,92000.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-022,Mid,24500,1,24500.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-024,Mid,28000,1,28000.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-025,Mid,30000,3,90000.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-026,Mid,32000,3,96000.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-028,Mid,36000,3,108000.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-030,Mid,40000,1,40000.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-031,Mid,42000,1,42000.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-033,Mid,46000,1,46000.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-034,Mid,47500,3,142500.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-035,Mid,48500,5,242500.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-036,Mid,49000,1,49000.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-037,Mid,33000,5,165000.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-038,Mid,27000,3,81000.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-039,Mid,22000,1,22000.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-040,Mid,19000,2,38000.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-041,Budget,6000,2,12000.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-042,Budget,6500,1,6500.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-043,Budget,7000,4,28000.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-045,Budget,8000,2,16000.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-046,Budget,8500,2,17000.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-047,Budget,9000,9,81000.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-049,Budget,10000,2,20000.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-050,Budget,10500,3,31500.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-052,Budget,11500,2,23000.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-053,Budget,12000,5,60000.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-054,Budget,12500,1,12500.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-055,Budget,13000,3,39000.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-056,Budget,13500,1,13500.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-058,Budget,14500,2,29000.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-059,Budget,14800,2,29600.0,False,
2025-12-16,T2-H03,Tier2_Hub,SKU-060,Budget,15000,2,30000.0,False,
2025-12-16,T2-H04,Tier2_Hub,SKU-001,Flagship,55000,1,55000.0,False,
2025-12-16,T2-H04,Tier2_Hub,SKU-003,Flagship,68000,1,68000.0,False,
2025-12-16,T2-H04,Tier2_Hub,SKU-005,Flagship,82000,2,164000.0,False,
2025-12-16,T2-H04,Tier2_Hub,SKU-012,Flagship,140000,1,140000.0,False,
2025-12-16,T2-H04,Tier2_Hub,SKU-015,Flagship,150000,1,150000.0,False,
2025-12-16,T2-H04,Tier2_Hub,SKU-018,Mid,18500,1,18500.0,False,
2025-12-16,T2-H04,Tier2_Hub,SKU-020,Mid,21500,2,43000.0,False,
2025-12-16,T2-H04,Tier2_Hub,SKU-021,Mid,23000,7,161000.0,False,
2025-12-16,T2-H04,Tier2_Hub,SKU-023,Mid,26000,1,26000.0,False,
2025-12-16,T2-H04,Tier2_Hub,SKU-024,Mid,28000,1,28000.0,False,
2025-12-16,T2-H04,Tier2_Hub,SKU-026,Mid,32000,1,32000.0,False,
2025-12-16,T2-H04,Tier2_Hub,SKU-027,Mid,34000,3,102000.0,False,
2025-12-16,T2-H04,Tier2_Hub,SKU-028,Mid,36000,1,36000.0,False,
2025-12-16,T2-H04,Tier2_Hub,SKU-031,Mid,42000,3,126000.0,False,
2025-12-16,T2-H04,Tier2_Hub,SKU-033,Mid,46000,1,46000.0,False,
2025-12-16,T2-H04,Tier2_Hub,SKU-034,Mid,47500,2,95000.0,False,
2025-12-16,T2-H04,Tier2_Hub,SKU-035,Mid,48500,2,97000.0,False,
2025-12-16,T2-H04,Tier2_Hub,SKU-036,Mid,49000,1,49000.0,False,
2025-12-16,T2-H04,Tier2_Hub,SKU-037,Mid,33000,3,99000.0,False,
2025-12-16,T2-H04,Tier2_Hub,SKU-038,Mid,27000,3,81000.0,False,
2025-12-16,T2-H04,Tier2_Hub,SKU-039,Mid,22000,2,44000.0,False,
2025-12-16,T2-H04,Tier2_Hub,SKU-040,Mid,19000,2,38000.0,False,
2025-12-16,T2-H04,Tier2_Hub,SKU-041,Budget,6000,3,18000.0,False,
2025-12-16,T2-H04,Tier2_Hub,SKU-042,Budget,6500,2,13000.0,False,
2025-12-16,T2-H04,Tier2_Hub,SKU-043,Budget,7000,4,28000.0,False,
2025-12-16,T2-H04,Tier2_Hub,SKU-044,Budget,7500,2,15000.0,False,
2025-12-16,T2-H04,Tier2_Hub,SKU-045,Budget,8000,1,8000.0,False,
2025-12-16,T2-H04,Tier2_Hub,SKU-046,Budget,8500,2,17000.0,False,
2025-12-16,T2-H04,Tier2_Hub,SKU-048,Budget,9500,2,19000.0,False,
2025-12-16,T2-H04,Tier2_Hub,SKU-049,Budget,10000,1,10000.0,False,
2025-12-16,T2-H04,Tier2_Hub,SKU-050,Budget,10500,2,21000.0,False,
2025-12-16,T2-H04,Tier2_Hub,SKU-051,Budget,11000,1,11000.0,False,
2025-12-16,T2-H04,Tier2_Hub,SKU-052,Budget,11500,1,11500.0,False,
2025-12-16,T2-H04,Tier2_Hub,SKU-053,Budget,12000,1,12000.0,False,
2025-12-16,T2-H04,Tier2_Hub,SKU-054,Budget,12500,2,25000.0,False,
2025-12-16,T2-H04,Tier2_Hub,SKU-056,Budget,13500,1,13500.0,False,
2025-12-16,T2-H04,Tier2_Hub,SKU-059,Budget,14800,3,44400.0,False,
2025-12-16,T2-H04,Tier2_Hub,SKU-060,Budget,15000,3,45000.0,False,
2025-12-16,T2-H05,Tier2_Hub,SKU-013,Flagship,145000,1,145000.0,False,
2025-12-16,T2-H05,Tier2_Hub,SKU-015,Flagship,150000,1,150000.0,False,
2025-12-16,T2-H05,Tier2_Hub,SKU-017,Mid,17000,1,17000.0,False,
2025-12-16,T2-H05,Tier2_Hub,SKU-018,Mid,18500,1,18500.0,False,
2025-12-16,T2-H05,Tier2_Hub,SKU-019,Mid,20000,1,20000.0,False,
2025-12-16,T2-H05,Tier2_Hub,SKU-020,Mid,21500,4,86000.0,False,
2025-12-16,T2-H05,Tier2_Hub,SKU-021,Mid,23000,1,23000.0,False,
2025-12-16,T2-H05,Tier2_Hub,SKU-022,Mid,24500,2,49000.0,False,
2025-12-16,T2-H05,Tier2_Hub,SKU-023,Mid,26000,3,78000.0,False,
2025-12-16,T2-H05,Tier2_Hub,SKU-024,Mid,28000,1,28000.0,False,
2025-12-16,T2-H05,Tier2_Hub,SKU-025,Mid,30000,1,30000.0,False,
2025-12-16,T2-H05,Tier2_Hub,SKU-026,Mid,32000,6,192000.0,False,
2025-12-16,T2-H05,Tier2_Hub,SKU-028,Mid,36000,3,108000.0,False,
2025-12-16,T2-H05,Tier2_Hub,SKU-030,Mid,40000,2,80000.0,False,
2025-12-16,T2-H05,Tier2_Hub,SKU-032,Mid,44000,2,88000.0,False,
2025-12-16,T2-H05,Tier2_Hub,SKU-035,Mid,48500,1,48500.0,False,
2025-12-16,T2-H05,Tier2_Hub,SKU-036,Mid,49000,1,49000.0,False,
2025-12-16,T2-H05,Tier2_Hub,SKU-037,Mid,33000,4,132000.0,False,
2025-12-16,T2-H05,Tier2_Hub,SKU-038,Mid,27000,3,81000.0,False,
2025-12-16,T2-H05,Tier2_Hub,SKU-039,Mid,22000,2,44000.0,False,
2025-12-16,T2-H05,Tier2_Hub,SKU-040,Mid,19000,3,57000.0,False,
2025-12-16,T2-H05,Tier2_Hub,SKU-042,Budget,6500,1,6500.0,False,
2025-12-16,T2-H05,Tier2_Hub,SKU-043,Budget,7000,1,7000.0,False,
2025-12-16,T2-H05,Tier2_Hub,SKU-044,Budget,7500,2,15000.0,False,
2025-12-16,T2-H05,Tier2_Hub,SKU-045,Budget,8000,5,40000.0,False,
2025-12-16,T2-H05,Tier2_Hub,SKU-047,Budget,9000,1,9000.0,False,
2025-12-16,T2-H05,Tier2_Hub,SKU-048,Budget,9500,1,9500.0,False,
2025-12-16,T2-H05,Tier2_Hub,SKU-050,Budget,10500,2,21000.0,False,
2025-12-16,T2-H05,Tier2_Hub,SKU-051,Budget,11000,1,11000.0,False,
